Malik Monk,24,SAC,SG,77,0,22.3,4.6,10.3,0.448,1.9,5.2,0.359,2.8,5.2,0.538,2.4,2.7,0.889,0.4,2.2,2.6,3.9,0.6,0.3,1.9,13.5,monkma01
Rudy Gobert,30,MIN,C,70,70,30.7,5.1,7.8,0.659,0,0,0,5.1,7.8,0.663,3.1,4.9,0.644,3.3,8.3,11.6,1.2,0.8,1.4,1.7,13.4,goberru01
Jusuf Nurkić,28,POR,C,52,52,26.8,5,9.7,0.519,0.8,2.3,0.361,4.2,7.4,0.567,2.4,3.7,0.661,2.2,6.9,9.1,2.9,0.8,0.8,2.3,13.3,nurkiju01
Kris Dunn,28,UTA,PG,22,3,25.8,5.3,9.8,0.537,0.8,1.6,0.472,4.5,8.2,0.55,1.9,2.4,0.774,0.4,4.1,4.5,5.6,1.1,0.5,1.6,13.2,dunnkr01
John Collins,25,ATL,PF,71,71,30,5.1,10,0.508,1,3.4,0.292,4.1,6.6,0.619,2,2.5,0.803,1.1,5.4,6.5,1.2,0.6,1,1.1,13.1,collijo01
Cole Anthony,22,ORL,PG,60,4,25.9,4.6,10.2,0.454,1.3,3.4,0.364,3.4,6.7,0.5,2.5,2.8,0.894,0.8,4,4.8,3.9,0.6,0.5,1.5,13,anthoco01
Austin Reaves,24,LAL,SG,64,22,28.8,4,7.7,0.529,1.3,3.4,0.398,2.7,4.3,0.631,3.6,4.1,0.864,0.5,2.5,3,3.4,0.5,0.3,1.5,13,reaveau01
Tre Jones,23,SAS,PG,68,65,29.2,5,10.9,0.459,0.7,2.3,0.285,4.4,8.6,0.506,2.2,2.5,0.86,0.8,2.8,3.6,6.6,1.3,0.1,1.6,12.9,jonestr01
Alec Burks,31,DET,SG,51,8,22,3.9,9,0.436,1.9,4.7,0.414,2,4.3,0.459,3,3.7,0.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,12.8,burksal01
Jabari Smith Jr.,19,HOU,PF,79,79,31,4.6,11.3,0.408,1.5,4.9,0.307,3.1,6.3,0.487,2.1,2.6,0.786,1.5,5.7,7.2,1.3,0.5,0.9,1.3,12.8,smithja05
Malik Beasley,26,2TM,SG,81,27,25.8,4.6,11.6,0.395,2.9,8.1,0.357,1.7,3.4,0.484,0.6,0.8,0.769,0.4,3.1,3.5,1.5,0.8,0.1,1.1,12.7,beaslma01
Malik Beasley,26,UTA,SG,55,13,26.8,4.8,12.2,0.396,3.1,8.6,0.359,1.7,3.6,0.485,0.7,0.8,0.841,0.5,3.1,3.6,1.7,0.8,0.1,1.1,13.4,beaslma01
Malik Beasley,26,LAL,SG,26,14,23.9,4,10.3,0.392,2.5,7.2,0.353,1.5,3.1,0.481,0.5,0.8,0.619,0.3,3,3.3,1.2,0.8,0,1.2,11.1,beaslma01
KJ Martin,22,HOU,SF,82,49,28,5,8.8,0.569,0.8,2.6,0.315,4.2,6.1,0.679,1.8,2.7,0.68,1.5,4,5.5,1.5,0.5,0.4,1.1,12.7,martike04
Nic Claxton,23,BRK,C,76,76,29.9,5.4,7.7,0.705,0,0,0,5.4,7.7,0.708,1.8,3.2,0.541,2.4,6.8,9.2,1.9,0.9,2.5,1.3,12.6,claxtni01
Dennis Schröder,29,LAL,PG,66,50,30.1,4.1,9.8,0.415,1.1,3.4,0.329,3,6.4,0.461,3.3,3.8,0.857,0.3,2.2,2.5,4.5,0.8,0.2,1.7,12.6,schrode01
Jakob Poeltl,27,2TM,C,72,71,26.5,5.4,8.6,0.629,0,0,0,5.4,8.6,0.63,1.7,2.8,0.592,3.3,5.8,9.1,2.7,0.9,1.2,1.7,12.5,poeltja01
Jakob Poeltl,27,SAS,C,46,46,26.1,5.2,8.4,0.616,0,0,0,5.2,8.4,0.618,1.7,2.8,0.605,3.3,5.7,9,3.1,0.8,1.1,2.1,12.1,poeltja01
Jakob Poeltl,27,TOR,C,26,25,27.2,5.8,8.8,0.652,0,0,,5.8,8.8,0.652,1.6,2.8,0.569,3.2,5.9,9.1,2.2,1.2,1.3,1.1,13.1,poeltja01
Mac McClung,24,PHI,SG,2,0,20.5,4.5,10,0.45,2,5.5,0.364,2.5,4.5,0.556,1.5,2.5,0.6,1.5,3.5,5,4.5,0,0,1.5,12.5,mccluma01
Kelly Olynyk,31,UTA,C,68,68,28.6,4.1,8.2,0.499,1.4,3.5,0.394,2.7,4.7,0.576,2.9,3.4,0.853,1.2,5,6.2,3.7,0.9,0.5,2.5,12.5,olynyke01
Eric Gordon,34,2TM,SG,69,58,28.5,4.2,9.5,0.446,1.9,5.2,0.371,2.3,4.3,0.535,2.1,2.5,0.821,0.2,1.7,1.9,2.7,0.6,0.4,1.5,12.4,gordoer01
Eric Gordon,34,HOU,SG,47,47,30.2,4.5,10.2,0.439,1.8,5.2,0.347,2.7,5,0.536,2.3,2.9,0.815,0.3,1.8,2.1,2.9,0.6,0.4,1.8,13.1,gordoer01
Eric Gordon,34,LAC,SG,22,11,24.9,3.7,8,0.463,2.1,5,0.423,1.5,2.9,0.531,1.5,1.7,0.842,0.2,1.5,1.7,2.1,0.6,0.4,1,11,gordoer01
Derrick White,28,BOS,SG,82,70,28.3,4.3,9.2,0.462,1.8,4.8,0.381,2.5,4.5,0.548,2,2.3,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,12.4,whitede01
Keegan Murray,22,SAC,SF,80,78,29.8,4.4,9.8,0.453,2.6,6.3,0.411,1.9,3.5,0.527,0.8,1,0.765,1.1,3.5,4.6,1.2,0.8,0.5,0.8,12.2,murrake02
Caris LeVert,28,CLE,SG,74,30,30.2,4.3,10,0.431,1.7,4.4,0.392,2.6,5.6,0.462,1.8,2.4,0.722,0.7,3.1,3.8,3.9,1,0.3,1.6,12.1,leverca01
Jaden McDaniels,22,MIN,SF,79,79,30.6,4.7,9.1,0.517,1.4,3.4,0.398,3.3,5.7,0.588,1.3,1.8,0.736,1.2,2.7,3.9,1.9,0.9,1,1.4,12.1,mcdanja02
Marvin Bagley III,23,DET,C,42,25,23.6,4.8,9.1,0.529,0.5,1.6,0.288,4.4,7.5,0.579,1.9,2.6,0.75,2.2,4.2,6.4,0.9,0.5,0.7,1.1,12,baglema01
Clint Capela,28,ATL,C,65,63,26.6,5.4,8.2,0.653,0,0,0,5.4,8.2,0.654,1.2,2,0.603,4,7.1,11,0.9,0.7,1.2,0.8,12,capelca01
Mike Conley,35,2TM,PG,67,66,30.3,3.9,9.1,0.428,2,5.2,0.385,1.9,3.9,0.486,2.1,2.5,0.834,0.5,2.2,2.7,6.7,1.1,0.2,1.5,11.9,conlemi01
Mike Conley,35,UTA,PG,43,42,29.7,3.6,8.7,0.408,1.8,5,0.362,1.8,3.8,0.469,1.8,2.2,0.813,0.4,2.1,2.5,7.7,1,0.2,1.7,10.7,conlemi01
Mike Conley,35,MIN,PG,24,24,31.4,4.5,9.8,0.46,2.4,5.8,0.42,2.1,4,0.515,2.6,3,0.863,0.7,2.5,3.1,5,1.2,0.2,1.2,14,conlemi01
Bones Hyland,22,2TM,PG,56,1,19.4,4.1,10.2,0.399,2.1,5.6,0.371,2,4.6,0.434,1.5,1.8,0.843,0.4,2.1,2.4,3.1,0.7,0.3,1.5,11.8,hylanbo01
Bones Hyland,22,DEN,PG,42,1,19.5,4.1,10.3,0.399,2.2,5.7,0.378,2,4.6,0.425,1.7,2,0.866,0.2,1.8,2,3,0.7,0.3,1.6,12.1,hylanbo01
Bones Hyland,22,LAC,PG,14,0,18.9,3.9,9.8,0.401,1.9,5.3,0.351,2.1,4.5,0.46,1.1,1.4,0.75,0.7,2.8,3.5,3.4,0.8,0.1,1.1,10.8,hylanbo01
Lonnie Walker IV,24,LAL,SG,56,32,23.2,4.2,9.4,0.448,1.6,4.4,0.365,2.6,5,0.522,1.6,1.9,0.858,0.3,1.7,1.9,1.1,0.5,0.3,0.8,11.7,walkelo01
Zach Collins,25,SAS,C,63,26,22.9,4.5,8.7,0.518,0.9,2.3,0.374,3.6,6.4,0.571,1.7,2.3,0.761,1.8,4.5,6.4,2.9,0.6,0.8,2,11.6,colliza01
Bruce Brown,26,DEN,SF,80,31,28.5,4.5,9.3,0.483,1.1,3.2,0.358,3.3,6.1,0.548,1.5,1.9,0.758,0.8,3.3,4.1,3.4,1.1,0.6,1.5,11.5,brownbr01
Naz Reid,23,MIN,C,68,11,18.4,4.6,8.5,0.537,1.1,3.2,0.346,3.5,5.3,0.653,1.3,1.9,0.677,1.1,3.8,4.9,1.1,0.6,0.8,1.4,11.5,reidna01
Marcus Smart,28,BOS,PG,61,61,32.1,4.1,9.9,0.415,1.9,5.6,0.336,2.2,4.3,0.519,1.4,1.9,0.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,11.5,smartma01
Max Strus,26,MIA,SF,80,33,28.4,4.1,9.9,0.41,2.5,7,0.35,1.6,2.8,0.559,1,1.1,0.876,0.6,2.6,3.2,2.1,0.5,0.2,0.9,11.5,strusma01
John Wall,32,LAC,PG,34,3,22.2,4.1,9.9,0.408,1,3.2,0.303,3.1,6.7,0.459,2.3,3.3,0.681,0.4,2.3,2.7,5.2,0.8,0.4,2.4,11.4,walljo01
Quentin Grimes,22,NYK,SG,71,66,29.9,4,8.5,0.468,2.2,5.7,0.386,1.8,2.7,0.641,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1,11.3,grimequ01
Isaiah Stewart,21,DET,C,50,47,28.3,3.9,8.8,0.442,1.3,4.1,0.327,2.6,4.7,0.542,2.2,3,0.738,2.3,5.8,8.1,1.4,0.4,0.7,1.4,11.3,stewais01
Rui Hachimura,24,2TM,PF,63,9,23.3,4.5,9.3,0.486,0.8,2.5,0.319,3.7,6.7,0.55,1.4,1.9,0.739,0.8,3.7,4.5,0.9,0.3,0.4,0.8,11.2,hachiru01
Rui Hachimura,24,WAS,PF,30,0,24.3,5.3,10.8,0.488,1,3,0.337,4.3,7.8,0.545,1.5,1.9,0.759,0.6,3.6,4.3,1.2,0.4,0.4,1.2,13,hachiru01
Rui Hachimura,24,LAL,PF,33,9,22.4,3.8,7.9,0.485,0.6,2.2,0.296,3.2,5.7,0.556,1.3,1.8,0.721,1,3.7,4.7,0.7,0.2,0.4,0.5,9.6,hachiru01
Kyle Lowry,36,MIA,PG,55,44,31.2,3.6,8.8,0.404,1.9,5.6,0.345,1.6,3.2,0.509,2.1,2.5,0.859,0.8,3.3,4.1,5.1,1,0.4,1.9,11.2,lowryky01
Marcus Morris,33,LAC,PF,65,65,28.1,4.2,9.9,0.426,1.7,4.7,0.364,2.5,5.2,0.484,1,1.3,0.782,0.4,3.5,4,1.8,0.6,0.3,0.9,11.2,morrima03
Corey Kispert,23,WAS,SF,74,45,28.3,3.9,7.9,0.497,2.2,5.2,0.424,1.7,2.7,0.637,1,1.2,0.852,0.4,2.4,2.8,1.2,0.4,0.1,0.7,11.1,kispeco01
Jeremy Sochan,19,SAS,PF,56,53,26,4.5,9.9,0.453,0.6,2.4,0.246,3.9,7.5,0.519,1.4,2.1,0.698,1.7,3.6,5.3,2.5,0.8,0.4,1.7,11,sochaje01
Mason Plumlee,32,2TM,C,79,60,26,4.2,6.1,0.68,0,0,,4.2,6.1,0.68,2.5,4,0.636,2.9,6,8.9,3.1,0.6,0.6,1.5,10.8,plumlma01
Mason Plumlee,32,CHO,C,56,56,28.5,4.7,7.1,0.669,0,0,,4.7,7.1,0.669,2.8,4.6,0.605,3.3,6.3,9.7,3.7,0.6,0.6,1.6,12.2,plumlma01
Mason Plumlee,32,LAC,C,23,4,19.9,2.8,3.8,0.727,0,0,,2.8,3.8,0.727,1.9,2.5,0.772,1.8,5.1,6.9,1.7,0.5,0.5,1.3,7.5,plumlma01
Kentavious Caldwell-Pope,29,DEN,SG,76,76,31.3,3.8,8.3,0.462,1.8,4.2,0.423,2.1,4.1,0.502,1.4,1.6,0.824,0.5,2.3,2.7,2.4,1.5,0.5,1.1,10.8,caldwke01
Jaylen Nowell,23,MIN,SG,65,2,19.3,4.3,9.6,0.448,1,3.6,0.289,3.3,6,0.542,1.2,1.5,0.778,0.6,2.1,2.6,2,0.6,0.1,1,10.8,nowelja01
Ivica Zubac,25,LAC,C,76,76,28.6,4.3,6.8,0.634,0,0,0,4.3,6.7,0.637,2.2,3.1,0.697,3.1,6.8,9.9,1,0.4,1.3,1.5,10.8,zubaciv01
Talen Horton-Tucker,22,UTA,SG,65,20,20.2,4,9.4,0.419,0.9,3.1,0.286,3.1,6.3,0.485,1.9,2.6,0.75,0.6,2.6,3.2,3.8,0.6,0.4,1.9,10.7,hortota01
Victor Oladipo,30,MIA,SG,42,2,26.3,3.8,9.6,0.397,1.7,5,0.33,2.1,4.5,0.471,1.4,1.9,0.747,0.4,2.7,3,3.5,1.4,0.3,2.1,10.7,oladivi01
Cam Thomas,21,BRK,SG,57,4,16.6,3.5,8,0.441,0.9,2.3,0.383,2.6,5.7,0.464,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,10.6,thomaca02
Jeenathan Williams,23,POR,SG,5,4,25.4,4.8,7.8,0.615,0.6,1.6,0.375,4.2,6.2,0.677,0.4,0.6,0.667,2,1,3,2,0.6,0.4,0.8,10.6,willije02
Moritz Wagner,25,ORL,C,57,18,19.5,3.5,6.9,0.5,0.9,2.9,0.313,2.6,4.1,0.631,2.7,3.2,0.841,1.2,3.3,4.5,1.5,0.6,0.2,1.2,10.5,wagnemo01
Grayson Allen,27,MIL,SG,72,70,27.4,3.4,7.7,0.44,2,5.1,0.399,1.4,2.7,0.518,1.6,1.8,0.905,0.8,2.4,3.3,2.3,0.9,0.2,1,10.4,allengr01
Killian Hayes,21,DET,PG,76,56,28.3,4,10.7,0.377,1.1,3.8,0.28,3,7,0.429,1.2,1.5,0.821,0.4,2.5,2.9,6.2,1.4,0.4,2.3,10.3,hayeski01
Tyus Jones,26,MEM,PG,80,22,24.3,3.9,8.9,0.438,1.5,4.1,0.371,2.4,4.8,0.495,1,1.3,0.8,0.4,2.2,2.5,5.2,1,0.1,0.9,10.3,jonesty01
Monte Morris,27,WAS,PG,62,61,27.3,4,8.3,0.48,1.3,3.3,0.382,2.7,5,0.543,1,1.2,0.831,0.4,3,3.4,5.3,0.7,0.2,1,10.3,morrimo01
Cameron Payne,28,PHO,PG,48,15,20.2,3.9,9.4,0.415,1.4,3.9,0.368,2.5,5.6,0.448,1,1.3,0.766,0.3,2,2.2,4.5,0.7,0.2,1.7,10.3,payneca01
Reggie Jackson,32,2TM,PG,68,40,24.4,3.9,9.4,0.411,1.4,4.2,0.333,2.5,5.2,0.474,1,1.1,0.91,0.4,1.8,2.1,3.4,0.7,0.1,1.7,10.2,jacksre01
Reggie Jackson,32,LAC,PG,52,38,25.7,4.1,9.8,0.418,1.5,4.2,0.35,2.6,5.6,0.469,1.2,1.3,0.924,0.4,1.8,2.2,3.5,0.7,0.1,1.8,10.9,jacksre01
Reggie Jackson,32,DEN,PG,16,2,19.9,3.1,8,0.383,1.2,4.3,0.279,1.9,3.8,0.5,0.6,0.8,0.833,0.2,1.6,1.8,3.1,0.6,0.1,1.2,7.9,jacksre01
Malaki Branham,19,SAS,SG,66,32,23.5,4.1,9.3,0.44,1.2,3.9,0.302,2.9,5.4,0.539,0.9,1.1,0.829,0.4,2.3,2.7,1.9,0.5,0.1,1.2,10.2,branhma01
Doug McDermott,31,SAS,SF,64,0,20.5,3.7,8.2,0.457,1.9,4.7,0.413,1.8,3.5,0.516,0.8,1.1,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,10.2,mcderdo01
Patrick Williams,21,CHI,PF,82,65,28.3,3.8,8.3,0.464,1.4,3.4,0.415,2.4,4.9,0.498,1.1,1.3,0.857,1,3,4,1.2,0.9,0.9,1.2,10.2,willipa01
Josh Richardson,29,2TM,SG,65,10,23.5,3.7,8.5,0.431,1.6,4.5,0.365,2,4,0.506,1.1,1.2,0.852,0.6,2.1,2.7,2.7,1.1,0.3,1.3,10.1,richajo01
Josh Richardson,29,SAS,SG,42,6,23.7,4.2,9.7,0.436,1.8,4.9,0.357,2.5,4.7,0.518,1.3,1.4,0.883,0.7,2.1,2.8,3.3,1,0.3,1.5,11.5,richajo01
Josh Richardson,29,NOP,SG,23,4,23.2,2.7,6.4,0.419,1.4,3.7,0.384,1.3,2.7,0.468,0.7,0.9,0.762,0.5,2,2.4,1.6,1.3,0.4,1,7.5,richajo01
De'Anthony Melton,24,PHI,SG,77,58,27.9,3.6,8.5,0.425,2,5.2,0.39,1.6,3.2,0.484,0.9,1.1,0.793,0.9,3.2,4.1,2.6,1.6,0.5,1.3,10.1,meltode01
Aaron Nesmith,23,IND,SF,73,60,24.9,3.5,8.1,0.427,1.6,4.3,0.366,1.9,3.8,0.496,1.6,1.9,0.838,0.8,2.9,3.8,1.3,0.8,0.5,1,10.1,nesmiaa01
James Wiseman,21,2TM,C,45,22,19.3,4.2,7.5,0.558,0.1,0.4,0.2,4.1,7.1,0.58,1.5,2.2,0.701,1.6,4.3,5.9,0.7,0.2,0.6,1.1,10,wisemja01
James Wiseman,21,GSW,C,21,0,12.5,2.8,4.5,0.628,0,0.1,0.5,2.8,4.4,0.63,1.2,1.8,0.684,0.9,2.6,3.5,0.7,0.1,0.3,0.7,6.9,wisemja01
James Wiseman,21,DET,C,24,22,25.2,5.4,10.2,0.531,0.1,0.8,0.167,5.3,9.5,0.559,1.8,2.5,0.712,2.3,5.8,8.1,0.7,0.2,0.8,1.5,12.7,wisemja01
Brandon Clarke,26,MEM,PF,56,8,19.5,4.1,6.2,0.656,0,0.1,0.167,4.1,6.1,0.665,1.8,2.4,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1,10,clarkbr01
Jonathan Kuminga,20,GSW,PF,67,16,20.8,3.9,7.4,0.525,0.8,2.2,0.37,3.1,5.2,0.59,1.3,2.1,0.652,1,2.4,3.4,1.9,0.6,0.5,1.4,9.9,kuminjo01
Onyeka Okongwu,22,ATL,C,80,18,23.1,4,6.2,0.638,0.1,0.2,0.308,3.9,6.1,0.647,1.9,2.5,0.781,2.7,4.5,7.2,1,0.7,1.3,1,9.9,okongon01
Luka Šamanić,23,UTA,PF,7,4,23,3.7,8.1,0.456,1.1,4.4,0.258,2.6,3.7,0.692,1.3,1.9,0.692,0,4.3,4.3,2.1,0.9,0.3,1.4,9.9,samanlu01
Shaedon Sharpe,19,POR,SG,80,15,22.2,3.8,8.1,0.472,1.3,3.5,0.36,2.6,4.6,0.559,0.9,1.3,0.714,0.8,2.2,3,1.2,0.5,0.3,1,9.9,sharpsh01
Jalen Suggs,21,ORL,SG,53,19,23.5,3.5,8.4,0.419,1.2,3.8,0.327,2.3,4.6,0.496,1.6,2.2,0.723,1,2,3,2.9,1.3,0.5,1.8,9.9,suggsja01
Thomas Bryant,25,2TM,C,59,26,18.3,3.9,6.3,0.623,0.4,1,0.441,3.5,5.3,0.658,1.6,2.1,0.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,9.8,bryanth01
Thomas Bryant,25,LAL,C,41,25,21.4,4.8,7.3,0.654,0.5,1.2,0.44,4.3,6.1,0.697,2,2.6,0.741,1.6,5.2,6.8,0.7,0.3,0.6,0.7,12.1,bryanth01
Thomas Bryant,25,DEN,C,18,1,11.4,1.8,3.8,0.485,0.2,0.5,0.444,1.6,3.3,0.492,0.7,1,0.722,1.1,2.3,3.3,0.1,0.1,0.4,0.6,4.6,bryanth01
Josh Hart,27,2TM,SF,76,52,32.3,3.6,6.8,0.529,0.8,2.2,0.372,2.8,4.7,0.601,1.7,2.3,0.75,1.9,5.9,7.8,3.8,1.2,0.3,1.5,9.8,hartjo01
Josh Hart,27,POR,SF,51,51,33.4,3.6,7.1,0.504,0.7,2.2,0.304,2.9,4.9,0.594,1.7,2.3,0.731,1.9,6.3,8.2,3.9,1.1,0.2,1.5,9.5,hartjo01
Josh Hart,27,NYK,SF,25,1,30,3.7,6.3,0.586,1.1,2.1,0.519,2.6,4.2,0.619,1.8,2.3,0.789,1.9,5.2,7,3.6,1.4,0.5,1.5,10.2,hartjo01
Al Horford,36,BOS,C,63,63,30.5,3.6,7.6,0.476,2.3,5.2,0.446,1.3,2.4,0.539,0.2,0.3,0.714,1.2,5,6.2,3,0.5,1,0.6,9.8,horfoal01
Herbert Jones,24,NOP,PF,66,66,29.6,3.6,7.6,0.469,0.8,2.5,0.335,2.7,5.1,0.536,1.9,2.4,0.764,1.5,2.6,4.1,2.5,1.6,0.6,1.3,9.8,joneshe01
Julian Champagnie,21,2TM,SF,17,3,18.8,3.5,7.6,0.454,1.9,4.8,0.402,1.5,2.8,0.542,0.8,1,0.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,9.7,champju02
Julian Champagnie,21,PHI,SF,2,0,3.5,0,1,0,0,0.5,0,0,0.5,0,0,0,,0,0,0,0,0.5,0,0,0,champju02
Julian Champagnie,21,SAS,SF,15,3,20.9,3.9,8.5,0.461,2.2,5.4,0.407,1.7,3.1,0.553,0.9,1.1,0.824,0.7,3.3,4,0.7,0.3,0.3,0.7,11,champju02
Cam Reddish,23,2TM,SF,40,20,24.8,3.5,7.8,0.446,1.1,3.6,0.313,2.4,4.2,0.56,1.6,1.9,0.853,0.5,1.8,2.2,1.4,1,0.4,1.2,9.7,reddica01
Cam Reddish,23,NYK,SF,20,8,21.9,3.1,6.8,0.449,0.9,2.8,0.304,2.2,4,0.55,1.5,1.7,0.879,0.4,1.2,1.6,1,0.8,0.4,0.8,8.4,reddica01
Cam Reddish,23,POR,SF,20,12,27.6,3.9,8.8,0.443,1.4,4.4,0.318,2.5,4.4,0.568,1.8,2.1,0.833,0.6,2.3,2.9,1.9,1.2,0.3,1.6,11,reddica01
Keita Bates-Diop,27,SAS,PF,67,42,21.7,3.5,6.9,0.508,0.8,2.1,0.394,2.7,4.8,0.557,1.8,2.2,0.793,1,2.7,3.7,1.5,0.7,0.3,0.8,9.7,bateske01
Coby White,22,CHI,SG,74,2,23.4,3.6,8,0.443,1.7,4.6,0.372,1.8,3.4,0.54,0.8,0.9,0.871,0.2,2.6,2.9,2.8,0.7,0.1,1,9.7,whiteco01
Caleb Martin,27,MIA,SF,71,49,29.3,3.6,7.7,0.464,1.2,3.3,0.356,2.4,4.4,0.545,1.3,1.6,0.805,1.2,3.6,4.8,1.6,1,0.4,1.1,9.6,martica02
Isaiah Joe,23,OKC,SG,73,10,19.1,3.1,7,0.441,2.2,5.4,0.409,0.9,1.6,0.553,1.1,1.4,0.82,0.4,2,2.4,1.2,0.7,0.1,0.5,9.5,joeis01
Andrew Nembhard,23,IND,SG,75,63,27.6,3.8,8.6,0.441,1.2,3.5,0.35,2.6,5.1,0.504,0.7,0.8,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,9.5,nembhan01
Jalen McDaniels,25,2TM,SF,80,24,23.9,3.5,7.7,0.455,1,2.9,0.332,2.6,4.8,0.53,1.5,1.7,0.841,0.8,3.5,4.3,1.6,1,0.4,1.2,9.4,mcdanja01
Jalen McDaniels,25,CHO,SF,56,21,26.7,3.9,8.8,0.447,1.2,3.6,0.322,2.8,5.2,0.534,1.6,1.9,0.846,0.8,4,4.8,2,1.2,0.5,1.4,10.6,mcdanja01
Jalen McDaniels,25,PHI,SF,24,3,17.5,2.5,5.1,0.488,0.5,1.3,0.4,2,3.9,0.516,1.2,1.4,0.824,0.8,2.4,3.2,0.8,0.7,0.2,0.5,6.7,mcdanja01
Kyle Anderson,29,MIN,PF,69,46,28.4,3.7,7.2,0.509,0.6,1.5,0.41,3,5.7,0.536,1.4,2,0.735,1,4.4,5.3,4.9,1.1,0.9,1.5,9.4,anderky01
Chris Boucher,30,TOR,PF,76,0,20,3.4,7,0.493,0.8,2.5,0.328,2.6,4.5,0.585,1.7,2.2,0.762,2.1,3.5,5.5,0.4,0.6,0.8,0.5,9.4,bouchch01
Donte DiVincenzo,26,GSW,SG,72,36,26.3,3.3,7.5,0.435,2.1,5.3,0.397,1.2,2.3,0.525,0.8,1,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,9.4,divindo01
Jalen Smith,22,IND,C,68,31,18.8,3.6,7.5,0.476,0.8,2.8,0.283,2.8,4.7,0.593,1.5,2,0.759,1.9,3.9,5.8,1,0.3,0.9,1.1,9.4,smithja04
Gabe Vincent,26,MIA,PG,68,34,25.9,3.4,8.3,0.402,1.7,5.1,0.334,1.6,3.2,0.512,1,1.1,0.872,0.4,1.7,2.1,2.5,0.9,0.1,1.4,9.4,vincega01
Luke Kennard,26,2TM,SG,59,14,22.3,3.2,6.5,0.492,2.3,4.6,0.494,0.9,1.9,0.487,0.6,0.7,0.949,0.3,2.4,2.7,1.5,0.5,0.1,0.8,9.3,kennalu01
Luke Kennard,26,LAC,SG,35,11,20.7,2.8,6,0.464,1.7,3.8,0.447,1.1,2.3,0.494,0.5,0.6,0.95,0.2,2.2,2.4,1.1,0.5,0.1,0.9,7.8,kennalu01
Luke Kennard,26,MEM,SG,24,3,24.6,3.8,7.1,0.526,3.1,5.7,0.54,0.7,1.4,0.471,0.8,0.8,0.947,0.4,2.8,3.1,2.3,0.5,0,0.7,11.3,kennalu01
Hamidou Diallo,24,DET,SF,56,0,17.8,3.8,6.7,0.573,0.1,0.4,0.238,3.8,6.3,0.593,1.6,2.6,0.588,1,2.4,3.5,1,0.9,0.3,1.3,9.3,diallha01
Tari Eason,21,HOU,PF,82,5,21.5,3.6,8,0.448,0.7,2.1,0.343,2.9,6,0.486,1.3,1.8,0.752,2.4,3.7,6,1.1,1.2,0.6,1.2,9.3,easonta01
Precious Achiuwa,23,TOR,C,55,12,20.7,3.6,7.3,0.485,0.5,2,0.269,3,5.4,0.564,1.6,2.3,0.702,1.8,4.1,6,0.9,0.6,0.5,1.1,9.2,achiupr01
Deni Avdija,22,WAS,SF,76,40,26.6,3.3,7.6,0.437,0.9,3.1,0.297,2.4,4.6,0.53,1.6,2.2,0.739,1,5.4,6.4,2.8,0.9,0.4,1.6,9.2,avdijde01
Seth Curry,32,BRK,SG,61,7,19.9,3.4,7.4,0.463,1.5,3.8,0.405,1.9,3.6,0.525,0.8,0.9,0.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,9.2,curryse01
Walker Kessler,21,UTA,C,74,40,23,4,5.6,0.72,0,0,0.333,4,5.6,0.723,1.1,2.1,0.516,3.1,5.3,8.4,0.9,0.4,2.3,0.8,9.2,kesslwa01
Bol Bol,23,ORL,PF,70,33,21.5,3.7,6.8,0.546,0.4,1.6,0.265,3.3,5.2,0.633,1.2,1.5,0.759,1,4.8,5.8,1,0.4,1.2,1.6,9.1,bolbo01
Jalen Duren,19,DET,C,67,31,24.9,3.9,5.9,0.648,0,0,0,3.9,5.9,0.652,1.4,2.3,0.611,3.4,5.5,8.9,1.1,0.7,0.9,1.4,9.1,durenja01
Josh Green,22,DAL,SG,60,21,25.7,3.4,6.4,0.537,1.1,2.8,0.402,2.3,3.6,0.643,1.1,1.6,0.723,0.9,2.1,3,1.7,0.7,0.1,1.2,9.1,greenjo02
Naji Marshall,25,NOP,SF,77,21,23.3,3.2,7.4,0.433,0.9,2.8,0.303,2.4,4.6,0.513,1.8,2.3,0.789,0.6,3,3.6,2.5,0.7,0.2,1.3,9.1,marshna01
Taurean Prince,28,MIN,PF,54,4,22.1,3.3,7,0.467,1.4,3.6,0.381,1.9,3.4,0.557,1.2,1.4,0.844,0.3,2.2,2.4,1.6,0.5,0.3,1.3,9.1,princta02
Jae'Sean Tate,27,HOU,SF,31,7,21.8,3.5,7.4,0.48,0.4,1.5,0.283,3.1,5.9,0.53,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,9.1,tateja01
